ID,YEAR,latitude,longitude,FIPS_STATE,state
6231870,2002,40.032606,-75.16973,42,PA
6370443,2002,34.784769,-81.462267,45,SC
6340855,2002,37.141832,-82.446892,51,VA
6930082,2003,37.926564,-122.05344,06,CA
6933655,2003,35.139325,-119.45061,06,CA
6931742,2003,34.039322,-118.17047,06,CA
6930930,2003,33.92914,-118.3538,06,CA
6931465,2003,34.05904,-118.41159,06,CA
6933800,2003,34.199348,-118.44824,06,CA
6930245,2003,33.872856,-118.11449,06,CA
6930330,2003,33.931976,-117.89816,06,CA
6930408,2003,32.639334,-117.04144,06,CA
6933230,2003,37.342825,-121.87565,06,CA
6933485,2003,38.442429,-122.66125,06,CA
6390027,2003,25.859745,-80.322495,12,FL
6390705,2003,28.531765,-81.377671,12,FL
6390049,2003,28.597562,-81.328002,12,FL
6720033,2003,32.49799,-93.722935,22,LA
6720405,2003,30.014527,-90.181445,22,LA
6720624,2003,30.031466,-89.972135,22,LA
6720555,2003,30.0443,-89.959598,22,LA
6720865,2003,30.285676,-89.746481,22,LA
6141255,2003,42.502076,-70.979452,25,MA
6441945,2003,42.423791,-83.449724,26,MI
6441668,2003,42.337632,-83.086763,26,MI
6221017,2003,40.767812,-74.234961,34,NJ
6220004,2003,40.79095,-74.417821,34,NJ
6214610,2003,42.304766,-75.395243,36,NY
6232455,2003,40.461749,-79.931803,42,PA
6230002,2003,40.273849,-76.897318,42,PA
6231910,2003,40.011702,-75.182749,42,PA
6370677,2003,34.731703,-82.044161,45,SC
6520960,2003,36.182199,-86.846529,47,TN
6520875,2003,35.141281,-90.028655,47,TN
6340790,2003,37.140224,-80.578726,51,VA
6860300,2004,33.53989,-112.35833,04,AZ
6930387,2004,37.69713,-122.08704,06,CA
6933170,2004,36.70679,-119.57312,06,CA
6930056,2004,34.05792,-118.3628,06,CA
6931920,2004,37.31245,-120.47877,06,CA
6931910,2004,37.2926,-120.47378,06,CA
6390850,2004,30.5541,-84.52297,12,FL
6390847,2004,29.79684,-85.29908,12,FL
6391102,2004,27.84586,-82.47105,12,FL
6390647,2004,25.77596,-80.14083,12,FL
6390880,2004,27.2988,-80.27096,12,FL
6390249,2004,30.39785,-87.03951,12,FL
6399190,2004,29.28507,-81.03669,12,FL
6720036,2004,29.93726,-90.10324,22,LA
6720700,2004,29.95359,-90.07924,22,LA
6720575,2004,29.92714,-90.09462,22,LA
6720570,2004,29.96702,-90.04027,22,LA
6720182,2004,30.031549,-89.972361,22,LA
6720048,2004,29.97197,-90.09263,22,LA
6720034,2004,29.92489,-90.09274,22,LA
6720038,2004,29.95775,-89.9644,22,LA
6720006,2004,29.95678,-89.97101,22,LA
6720093,2004,32.8244,-92.65646,22,LA
6720057,2004,30.00727,-92.29661,22,LA
6630440,2004,38.82267,-90.87801,29,MO
6220400,2004,40.71795,-74.24231,34,NJ
6211050,2004,42.90891,-78.87543,36,NY
6212430,2004,41.45154,-74.44369,36,NY
6214040,2004,40.994,-73.67467,36,NY
6232700,2004,40.46926,-80.04008,42,PA
6232650,2004,40.49544,-80.05973,42,PA
6232450,2004,40.45438,-80.00825,42,PA
6230070,2004,40.50171,-78.40709,42,PA
6230060,2004,40.52073,-78.39833,42,PA
6230240,2004,40.00436,-79.87418,42,PA
6230960,2004,40.96506,-75.97576,42,PA
6233445,2004,40.09908,-75.23742,42,PA
6232075,2004,40.03211,-75.09429,42,PA
6231019,2004,40.31083,-79.61667,42,PA
6340895,2004,37.54877,-77.56805,51,VA
6860257,2005,33.43682,-112.08241,04,AZ
6860502,2005,32.2397,-110.85778,04,AZ
6931660,2005,34.02924,-118.2736,06,CA
6930882,2005,40.13959,-120.93813,06,CA
6933810,2005,34.2746,-119.2572,06,CA
6390104,2005,29.141979,-82.197937,12,FL
6720113,2005,32.431811,-93.711997,22,LA
6720845,2005,32.40206,-93.79626,22,LA
6720140,2005,30.403691,-91.109405,22,LA
6720197,2005,30.155707,-91.991033,22,LA
6720047,2005,29.97216,-92.10697,22,LA
6442470,2005,42.12418,-85.52995,26,MI
6441935,2005,45.1272,-85.62046,26,MI
6440029,2005,42.330162,-83.083556,26,MI
6630247,2005,39.07776,-94.37546,29,MO
6630240,2005,39.09448,-94.43451,29,MO
6880021,2005,39.174073,-119.75805,32,NV
6214920,2005,43.04104,-76.15086,36,NY
6214678,2005,40.60405,-74.09109,36,NY
6920006,2005,45.536292,-122.5567,41,OR
6230073,2005,40.437169,-79.986174,42,PA
6232180,2005,40.68321,-80.0979,42,PA
6230930,2005,40.283,-76.88089,42,PA
6230077,2005,40.047116,-76.305373,42,PA
6231880,2005,39.94512,-75.17142,42,PA
6370015,2005,32.97642,-80.07191,45,SC
6370645,2005,33.97146,-80.48881,45,SC
6520190,2005,35.19236,-84.88529,47,TN
6520180,2005,35.17954,-84.86779,47,TN
6340405,2005,39.11655,-77.58295,51,VA
6860162,2006,33.4248,-111.82271,04,AZ
6860039,2006,33.433045,-111.8399,04,AZ
6930800,2006,36.7388,-119.75445,06,CA
6933896,2006,32.7604,-114.61522,06,CA
6938521,2006,33.92317,-118.23911,06,CA
6931060,2006,33.96637,-118.34395,06,CA
6933386,2006,34.43309,-119.72239,06,CA
6931788,2006,39.67921,-120.24358,06,CA
6390260,2006,29.65024,-82.33278,12,FL
6390195,2006,26.19794,-80.13248,12,FL
6390127,2006,30.140512,-81.523816,12,FL
6390560,2006,25.62887,-80.34399,12,FL
6390013,2006,25.93079,-80.20179,12,FL
6720096,2006,30.23078,-92.33098,22,LA
6720202,2006,32.472763,-93.770723,22,LA
6720166,2006,32.470943,-93.772251,22,LA
6720083,2006,29.94215,-90.211981,22,LA
6720164,2006,29.701523,-90.567397,22,LA
6720455,2006,32.57826,-92.07169,22,LA
6720107,2006,32.477189,-91.764613,22,LA
6720162,2006,29.706987,-91.201034,22,LA
6720187,2006,32.824364,-92.657557,22,LA
6720161,2006,32.902422,-92.253523,22,LA
6720077,2006,32.80353,-93.29004,22,LA
6441675,2006,42.51762,-83.1195,26,MI
6440525,2006,42.34978,-82.9974,26,MI
6631340,2006,37.18253,-93.31755,29,MO
6631125,2006,38.63397,-90.31009,29,MO
6880080,2006,41.97608,-116.11904,32,NV
6220880,2006,40.72779,-74.16316,34,NJ
6220760,2006,40.77293,-74.187,34,NJ
6221090,2006,40.91824,-74.14444,34,NJ
6221528,2006,40.67481,-74.26426,34,NJ
6212720,2006,40.73576,-73.98453,36,NY
6233305,2006,40.18417,-75.08078,42,PA
6232330,2006,39.94808,-75.15544,42,PA
6370490,2006,32.85746,-79.98052,45,SC
6370155,2006,34.09193,-80.97208,45,SC
6340045,2006,38.86047,-77.12832,51,VA
6340250,2006,37.16454,-76.57723,51,VA
6350460,2006,37.849,-81.9932,54,WV
6860165,2007,33.4334,-111.83987,04,AZ
6932215,2007,33.66263,-117.77278,06,CA
6930128,2007,37.642909,-120.99051,06,CA
6933945,2007,39.14341,-121.61749,06,CA
6933550,2007,37.97414,-120.37734,06,CA
6931880,2007,39.13866,-121.59429,06,CA
6840945,2007,38.99329,-104.88615,08,CO
6140815,2007,42.40092,-71.02822,25,MA
6142130,2007,42.0273,-71.85107,25,MA
6440034,2007,42.303941,-85.17116,26,MI
6220373,2007,39.63186,-74.77134,34,NJ
6220440,2007,40.70262,-74.09146,34,NJ
6221050,2007,40.86955,-74.1212,34,NJ
6221160,2007,40.60712,-74.4056,34,NJ
6210940,2007,40.6155,-74.02276,36,NY
6212905,2007,40.76428,-73.98899,36,NY
6211630,2007,43.31457,-76.40555,36,NY
6211616,2007,40.72318,-73.839,36,NY
6210635,2007,40.7053,-73.80341,36,NY
6214565,2007,42.80512,-73.91771,36,NY
6214540,2007,42.79321,-73.87953,36,NY
6230069,2007,40.285488,-76.898596,42,PA
6230048,2007,41.24771,-77.01701,42,PA
6230056,2007,40.00629,-75.15199,42,PA
6370350,2007,34.87156,-82.37208,45,SC
6370320,2007,34.840817,-82.414245,45,SC
6370200,2007,34.01492,-81.03413,45,SC
6520505,2007,35.95555,-83.91473,47,TN
6520027,2007,35.93793,-83.94859,47,TN
6350100,2007,37.24279,-81.23334,54,WV
6350670,2007,38.2205,-80.54357,54,WV
6860044,2008,33.601973,-111.88792,04,AZ
6933260,2008,37.70754,-122.12024,06,CA
6933510,2008,36.56879,-119.59823,06,CA
6930910,2008,36.32936,-119.65804,06,CA
6933872,2008,34.06051,-117.91665,06,CA
6933665,2008,34.1799,-118.53956,06,CA
6932769,2008,33.45746,-117.64933,06,CA
6933565,2008,33.49966,-117.74221,06,CA
6933378,2008,33.76099,-117.89174,06,CA
6931124,2008,33.60797,-117.70828,06,CA
6931783,2008,37.26196,-121.97022,06,CA
6930144,2008,39.138811,-121.59375,06,CA
6840450,2008,39.73099,-104.93793,08,CO
6390413,2008,30.51544,-82.95505,12,FL
6390162,2008,26.543919,-81.850084,12,FL
6390238,2008,26.60444,-81.85721,12,FL
6390047,2008,26.54387,-81.85178,12,FL
6391170,2008,26.75853,-80.06802,12,FL
6390255,2008,27.37447,-80.37082,12,FL
6390164,2008,27.301902,-82.443293,12,FL
6720219,2008,30.225671,-92.375861,22,LA
6720220,2008,30.841856,-93.310362,22,LA
6720189,2008,32.5277,-93.701364,22,LA
6720810,2008,32.50249,-93.74507,22,LA
6720256,2008,32.498182,-93.746143,22,LA
6720262,2008,32.472748,-93.770744,22,LA
6720233,2008,30.139229,-93.250039,22,LA
6720234,2008,30.176203,-93.22266,22,LA
6720263,2008,32.345584,-93.82994,22,LA
6720216,2008,30.514886,-91.116816,22,LA
6720118,2008,30.386211,-91.103463,22,LA
6720196,2008,30.399359,-91.100455,22,LA
6720885,2008,30.68494,-92.26596,22,LA
6720257,2008,32.158901,-91.705257,22,LA
6720240,2008,29.990898,-91.80586,22,LA
6720740,2008,30.26375,-91.24817,22,LA
6720226,2008,30.023257,-90.273507,22,LA
6720221,2008,29.885147,-90.029177,22,LA
6720224,2008,30.240226,-92.661628,22,LA
6720223,2008,30.240226,-92.661628,22,LA
6720264,2008,30.192579,-92.075164,22,LA
6720232,2008,30.157787,-91.991078,22,LA
6720229,2008,30.184471,-92.091876,22,LA
6720228,2008,30.174316,-92.02431,22,LA
6720148,2008,30.22404,-91.992138,22,LA
6720251,2008,32.514472,-92.632371,22,LA
6720705,2008,29.91668,-90.12364,22,LA
6720245,2008,30.07217,-89.948112,22,LA
6720242,2008,30.07217,-89.948112,22,LA
6720117,2008,32.458694,-92.115654,22,LA
6720249,2008,30.508621,-92.073133,22,LA
6720227,2008,30.936676,-90.521417,22,LA
6720222,2008,29.593264,-90.71229,22,LA
6720236,2008,31.137092,-93.269536,22,LA
6140034,2008,42.64284,-71.33494,25,MA
6141880,2008,42.1727,-71.01089,25,MA
6142150,2008,42.29595,-71.29927,25,MA
6140028,2008,42.200027,-71.898867,25,MA
6142180,2008,42.30137,-71.60839,25,MA
6440051,2008,42.374012,-83.083293,26,MI
6630049,2008,38.673601,-90.532931,29,MO
6220029,2008,40.946908,-74.206035,34,NJ
6220028,2008,40.612918,-74.291056,34,NJ
6211135,2008,42.91407,-78.7843,36,NY
6210160,2008,42.95901,-74.18812,36,NY
6213470,2008,40.73685,-73.99975,36,NY
6213030,2008,40.76456,-73.96411,36,NY
6212121,2008,40.80432,-73.94129,36,NY
6210016,2008,40.68452,-73.41819,36,NY
6920012,2008,44.081996,-123.02869,41,OR
6232640,2008,40.42608,-79.97745,42,PA
6231310,2008,40.33146,-80.11338,42,PA
6230190,2008,40.41101,-79.87229,42,PA
6230015,2008,40.6102,-80.28801,42,PA
6230087,2008,40.112601,-74.961252,42,PA
6231040,2008,40.32663,-78.92135,42,PA
6230061,2008,40.905125,-78.209615,42,PA
6230920,2008,40.28551,-76.898506,42,PA
6233450,2008,41.24157,-75.944,42,PA
6231640,2008,40.08091,-75.20278,42,PA
6232040,2008,39.98971,-75.10731,42,PA
6231017,2008,40.31986,-79.61191,42,PA
6520038,2008,35.052608,-85.14512,47,TN
6520218,2008,36.11245,-85.55684,47,TN
6520050,2008,35.914521,-86.815685,47,TN
6340037,2008,38.312908,-77.486243,51,VA
6340016,2008,38.049447,-78.506219,51,VA
6340295,2008,36.65954,-80.92862,51,VA
6340640,2008,36.84762,-76.28245,51,VA
6340036,2008,37.218767,-77.386143,51,VA
6340034,2008,37.590828,-77.491423,51,VA
6358020,2008,38.38094,-81.76754,54,WV
6932200,2009,37.799564,-122.23295,06,CA
6931101,2009,36.5124,-119.54834,06,CA
6933840,2009,38.39647,-122.36196,06,CA
6933702,2009,33.73143,-117.82904,06,CA
6932070,2009,38.35679,-121.95297,06,CA
6930736,2009,38.26107,-122.04756,06,CA
6390026,2009,26.97641,-80.10395,12,FL
6394015,2009,26.43923,-80.1272,12,FL
6720102,2009,29.96125,-90.20311,22,LA
6720252,2009,29.88628,-90.02798,22,LA
6720103,2009,29.924853,-90.092651,22,LA
6720201,2009,32.456836,-92.115327,22,LA
6720078,2009,32.50013,-92.115,22,LA
6720710,2009,30.58134,-92.05037,22,LA
6720235,2009,30.49799,-92.40468,22,LA
6140784,2009,42.35896,-71.09355,25,MA
6140786,2009,42.37198,-71.11857,25,MA
6441835,2009,42.56592,-82.85057,26,MI
6441270,2009,42.39694,-82.90119,26,MI
6639040,2009,38.93763,-92.33075,29,MO
6630335,2009,39.00787,-94.57811,29,MO
6880024,2009,36.238144,-115.23126,32,NV
6220008,2009,40.73699,-74.16925,34,NJ
6221110,2009,40.94556,-74.20501,34,NJ
6210003,2009,40.89461,-73.86124,36,NY
6211740,2009,42.4636,-78.94468,36,NY
6212890,2009,40.73393,-73.98373,36,NY
6212585,2009,43.28754,-78.70698,36,NY
6212250,2009,43.1774,-78.67124,36,NY
6230530,2009,40.52408,-78.39807,42,PA
6370081,2009,32.78186,-79.95044,45,SC
6370006,2009,32.96568,-80.16161,45,SC
6521002,2009,36.18312,-86.74857,47,TN
6520026,2009,35.908362,-84.121309,47,TN
6520465,2009,36.32286,-82.35488,47,TN
6340415,2009,39.1443,-77.54608,51,VA
6340880,2009,37.55442,-77.47229,51,VA
6860390,2010,33.412369,-111.94008,04,AZ
6860022,2010,33.480482,-112.04066,04,AZ
6860182,2010,35.2209,-113.9915,04,AZ
6932370,2010,34.174976,-118.15056,06,CA
6930411,2010,32.8111,-117.1534,06,CA
6932015,2010,37.524957,-122.50836,06,CA
6390535,2010,25.76375,-80.279123,12,FL
6390572,2010,25.743091,-80.216387,12,FL
6140024,2010,42.17179,-71.010186,25,MA
6440330,2010,45.633066,-84.482818,26,MI
6442325,2010,42.166308,-83.788805,26,MI
6631310,2010,39.3895,-94.565,29,MO
6220002,2010,40.695683,-74.916994,34,NJ
6210018,2010,41.739718,-73.903792,36,NY
6214805,2010,43.008359,-76.170071,36,NY
6214340,2010,40.595113,-73.7821,36,NY
6234010,2010,40.4399,-78.226,42,PA
6231780,2010,39.865199,-75.361126,42,PA
6230030,2010,40.6194,-75.431353,42,PA
6230715,2010,40.073433,-75.104326,42,PA
6233110,2010,40.80261,-76.570219,42,PA
6520500,2010,35.925679,-83.992576,47,TN
6349140,2010,37.275712,-80.059726,51,VA
6350610,2010,39.277635,-81.551923,54,WV
6860023,2011,32.294152,-110.9708,04,AZ
6860179,2011,33.026108,-111.39323,04,AZ
6930483,2011,36.099859,-119.56384,06,CA
6932375,2011,33.789353,-118.19653,06,CA
6930081,2011,34.035658,-118.30914,06,CA
6933873,2011,34.062388,-117.94537,06,CA
6930510,2011,34.08989,-117.89274,06,CA
6930248,2011,33.874618,-118.13061,06,CA
6930402,2011,37.120822,-120.27367,06,CA
6930085,2011,33.817154,-118.00694,06,CA
6930034,2011,33.557912,-117.1846,06,CA
6930640,2011,33.591091,-117.23695,06,CA
6930407,2011,32.616874,-117.07184,06,CA
6930011,2011,32.755685,-117.16206,06,CA
6390290,2011,26.009772,-80.144247,12,FL
6390133,2011,26.045892,-80.287698,12,FL
6390042,2011,28.436366,-82.540359,12,FL
6390622,2011,25.778038,-80.293226,12,FL
6390485,2011,26.587186,-80.061868,12,FL
6390077,2011,27.74083,-82.640531,12,FL
6390486,2011,27.898361,-82.825802,12,FL
6390041,2011,28.697902,-81.355178,12,FL
6720177,2011,30.225524,-90.918349,22,LA
6720214,2011,32.555437,-93.721635,22,LA
6720045,2011,32.494838,-93.750659,22,LA
6720144,2011,30.45167,-93.436952,22,LA
6720353,2011,30.183411,-93.206424,22,LA
6720361,2011,32.289308,-93.825886,22,LA
6720111,2011,30.503906,-91.132323,22,LA
6720208,2011,30.518632,-91.155541,22,LA
6720139,2011,30.44955,-91.144928,22,LA
6720156,2011,30.640896,-92.417406,22,LA
6720163,2011,29.988674,-91.784578,22,LA
6720417,2011,29.995849,-90.182284,22,LA
6720368,2011,29.885333,-90.030258,22,LA
6720021,2011,29.937317,-90.103451,22,LA
6720730,2011,31.321222,-92.44074,22,LA
6720067,2011,29.922652,-90.372958,22,LA
6720193,2011,30.494765,-92.434683,22,LA
6720204,2011,31.929041,-92.653357,22,LA
6141560,2011,42.705764,-73.108606,25,MA
6140040,2011,42.647147,-71.133938,25,MA
6141122,2011,42.200468,-72.639267,25,MA
6141200,2011,42.646639,-71.340579,25,MA
6140006,2011,42.645758,-71.299964,25,MA
6442489,2011,42.478342,-82.988963,26,MI
6442484,2011,42.507026,-83.004283,26,MI
6440048,2011,42.490164,-83.518147,26,MI
6441678,2011,42.493232,-83.085369,26,MI
6630135,2011,38.955606,-92.289756,29,MO
6630026,2011,37.8715,-94.0337,29,MO
6630024,2011,39.049079,-94.591895,29,MO
6631000,2011,38.630907,-90.288084,29,MO
6880034,2011,36.136498,-115.13461,32,NV
6880028,2011,36.019515,-115.13423,32,NV
6220520,2011,39.788372,-75.073969,34,NJ
6220025,2011,40.295328,-73.983798,34,NJ
6210061,2011,42.772767,-73.725286,36,NY
6212645,2011,40.842698,-73.838249,36,NY
6210397,2011,40.840504,-73.8483,36,NY
6210990,2011,42.8839,-78.868161,36,NY
6210870,2011,40.654639,-73.944364,36,NY
6210720,2011,40.690907,-73.997726,36,NY
6210060,2011,40.674684,-73.921374,36,NY
6210390,2011,43.220198,-77.944558,36,NY
6212270,2011,40.5945,-73.650995,36,NY
6211840,2011,40.718613,-73.770864,36,NY
6213890,2011,41.177014,-73.848329,36,NY
6211460,2011,41.014718,-73.86265,36,NY
6214417,2011,40.973592,-73.689538,36,NY
6920002,2011,44.042072,-123.08327,41,OR
6920370,2011,45.673171,-118.81742,41,OR
6230064,2011,39.925542,-75.267793,42,PA
6230790,2011,42.114,-80.120262,42,PA
6230330,2011,41.572101,-75.496473,42,PA
6231560,2011,40.12358,-75.336907,42,PA
6230068,2011,40.686796,-75.242795,42,PA
6230090,2011,40.771378,-76.329982,42,PA
6370045,2011,33.303347,-81.031042,45,SC
6520055,2011,35.60951,-89.243262,47,TN
6520012,2011,36.258432,-85.972546,47,TN
6520480,2011,36.308282,-82.386846,47,TN
6340680,2011,36.748987,-83.048932,51,VA
6860050,2013,31.364319,-109.59753,04,AZ
6930943,2013,37.630803,-122.09633,06,CA
6933332,2013,37.954646,-122.33655,06,CA
6932346,2013,33.885183,-118.16159,06,CA
6933590,2013,34.045803,-117.81258,06,CA
6931747,2013,34.07538,-118.2838,06,CA
6930417,2013,34.0322,-117.609,06,CA
6930733,2013,33.380312,-117.24447,06,CA
6930126,2013,34.174389,-118.86976,06,CA
6390279,2013,29.638952,-82.34337,12,FL
6390268,2013,26.002924,-80.179707,12,FL
6390460,2013,30.182407,-82.636816,12,FL
6390910,2013,27.781207,-82.664725,12,FL
6720142,2013,30.219197,-92.368425,22,LA
